stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage,mask_pixels,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched
ISIC_0000231,True,True,723,962,695526,1.330567081604426,723,962,0.31670706774441215,220278,normal,True,False,False,False,False,False,0
ISIC_0000232,True,True,645,960,619200,1.4883720930232558,645,960,0.17919412144702843,110957,normal,True,False,False,False,False,False,0
ISIC_0000233,True,True,674,962,648388,1.427299703264095,674,962,0.7198837732962362,466764,normal,True,False,False,False,False,False,0
ISIC_0000234,True,True,676,962,650312,1.4230769230769231,676,962,0.42727644576757,277863,normal,True,False,False,False,False,False,0
ISIC_0000235,True,True,542,724,392408,1.3357933579335792,542,724,0.6482666000693156,254385,normal,True,False,False,False,False,False,0
ISIC_0000236,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4908650716145833,386032,normal,True,False,False,False,False,False,0
ISIC_0000239,True,True,768,1024,786432,1.3333333333333333,768,1024,0.41310373942057294,324878,normal,True,False,False,False,False,False,0
ISIC_0000240,True,True,768,1024,786432,1.3333333333333333,768,1024,0.17276636759440103,135869,normal,True,False,False,False,False,False,0
ISIC_0000242,True,True,768,1024,786432,1.3333333333333333,768,1024,0.36190160115559894,284611,normal,True,False,False,False,False,False,0
ISIC_0000243,True,True,768,576,442368,0.75,768,576,0.44239185474537035,195700,normal,True,False,False,False,False,False,0
ISIC_0000244,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2880744934082031,226551,normal,True,False,False,False,False,False,0
ISIC_0000245,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4986712137858073,392171,normal,True,False,False,False,False,False,0
ISIC_0000246,True,True,768,1024,786432,1.3333333333333333,768,1024,0.49055735270182294,385790,normal,True,True,False,False,False,True,1
ISIC_0000247,True,True,768,1024,786432,1.3333333333333333,768,1024,0.11869303385416667,93344,normal,True,False,False,False,False,False,0
ISIC_0000249,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1637751261393229,128798,normal,True,False,False,False,False,False,0
ISIC_0000250,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3130238850911458,246172,normal,True,False,False,False,False,False,0
ISIC_0000251,True,True,768,1024,786432,1.3333333333333333,768,1024,0.10718154907226562,84291,normal,True,False,False,False,False,False,0
ISIC_0000252,True,True,768,576,442368,0.75,768,576,0.20945909288194445,92658,normal,True,False,False,False,False,False,0
ISIC_0000253,True,True,768,576,442368,0.75,768,576,0.09870515046296297,43664,normal,True,False,False,False,False,False,0
ISIC_0000254,True,True,768,1024,786432,1.3333333333333333,768,1024,0.19180933634440103,150845,normal,True,False,False,False,False,False,0
ISIC_0000255,True,True,768,1024,786432,1.3333333333333333,768,1024,0.19980494181315103,157133,normal,True,False,False,False,False,False,0
ISIC_0000256,True,True,768,1024,786432,1.3333333333333333,768,1024,0.07339859008789062,57723,normal,True,False,False,False,False,False,0
ISIC_0000258,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5331637064615885,419297,normal,True,False,False,False,False,False,0
ISIC_0000259,True,True,768,1024,786432,1.3333333333333333,768,1024,0.8941930135091146,703222,normal,True,False,True,True,True,True,3
ISIC_0000260,True,True,768,1024,786432,1.3333333333333333,768,1024,0.1643651326497396,129262,normal,True,False,False,False,False,False,0
ISIC_0000261,True,True,768,1024,786432,1.3333333333333333,768,1024,0.08427937825520833,66280,normal,True,False,False,False,False,False,0
ISIC_0000262,True,True,768,576,442368,0.75,768,576,0.06553593388310185,28991,normal,True,False,False,False,False,False,0
ISIC_0000263,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2193018595377604,172466,normal,True,False,False,False,False,False,0
ISIC_0000264,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4820289611816406,379083,normal,True,False,False,False,False,False,0
ISIC_0000265,True,True,768,1024,786432,1.3333333333333333,768,1024,0.25005849202473956,196654,normal,True,False,False,False,False,False,0
ISIC_0000268,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5565745035807291,437708,normal,True,False,False,False,False,False,0
ISIC_0000269,True,True,768,576,442368,0.75,768,576,0.19575783058449073,86597,normal,True,False,False,False,False,False,0
ISIC_0000271,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2064666748046875,162372,normal,True,False,False,False,False,False,0
ISIC_0000274,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3070119222005208,241444,normal,True,False,False,False,False,False,0
ISIC_0000275,True,True,768,1024,786432,1.3333333333333333,768,1024,0.08864847819010417,69716,normal,True,False,False,False,False,False,0
ISIC_0000276,True,True,768,1024,786432,1.3333333333333333,768,1024,0.42429478963216144,333679,normal,True,False,False,False,False,False,0
ISIC_0000277,True,True,768,1024,786432,1.3333333333333333,768,1024,0.4552001953125,357984,normal,True,False,False,False,False,False,0
ISIC_0000278,True,True,768,1024,786432,1.3333333333333333,768,1024,0.5542856852213541,435908,normal,True,False,False,False,False,False,0
ISIC_0000279,True,True,768,1024,786432,1.3333333333333333,768,1024,0.57122802734375,449232,normal,True,True,False,False,False,True,1
ISIC_0000281,True,True,768,1024,786432,1.3333333333333333,768,1024,0.2785085042317708,219028,normal,True,False,False,False,False,False,0
ISIC_0000282,True,True,768,1024,786432,1.3333333333333333,768,1024,0.42823537190755206,336778,normal,True,True,False,False,False,True,1
ISIC_0000283,True,True,768,1024,786432,1.3333333333333333,768,1024,0.14301427205403647,112471,normal,True,False,False,False,False,False,0
ISIC_0000287,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3089154561360677,242941,normal,True,False,False,False,False,False,0
ISIC_0000288,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7910029093424479,622070,normal,True,False,False,True,False,True,1
ISIC_0000290,True,True,768,1024,786432,1.3333333333333333,768,1024,0.3134956359863281,246543,normal,True,False,False,False,False,False,0
ISIC_0000292,True,True,768,1024,786432,1.3333333333333333,768,1024,0.6444524129231771,506818,normal,True,False,False,False,False,False,0
ISIC_0000293,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7845878601074219,617025,normal,True,False,True,False,True,True,2
ISIC_0000294,True,True,768,1024,786432,1.3333333333333333,768,1024,0.7353388468424479,578294,normal,True,False,False,False,False,False,0
ISIC_0000295,True,True,576,767,441792,1.3315972222222223,576,767,0.699125380269448,308868,normal,True,False,False,False,False,False,0
ISIC_0000297,True,True,576,767,441792,1.3315972222222223,576,767,0.1147417789366942,50692,normal,True,False,False,False,False,False,0
ISIC_0000298,True,True,576,767,441792,1.3315972222222223,576,767,0.1138997537302622,50320,normal,True,False,False,False,False,False,0
ISIC_0000299,True,True,576,767,441792,1.3315972222222223,576,767,0.6715943249311893,296705,normal,True,False,False,False,False,False,0
ISIC_0000300,True,True,576,767,441792,1.3315972222222223,576,767,0.47097955599014923,208075,normal,True,False,False,False,False,False,0
ISIC_0000301,True,True,576,767,441792,1.3315972222222223,576,767,0.8423986853541938,372165,normal,True,False,True,False,True,True,2
ISIC_0000303,True,True,576,767,441792,1.3315972222222223,576,767,0.9089978994640011,401588,normal,True,False,False,True,False,True,1
ISIC_0000306,True,True,576,767,441792,1.3315972222222223,576,767,0.13894094958713601,61383,normal,True,False,False,False,False,False,0
ISIC_0000307,True,True,576,767,441792,1.3315972222222223,576,767,0.7655254056207446,338203,normal,True,False,False,True,False,True,1
ISIC_0000310,True,True,576,767,441792,1.3315972222222223,576,767,0.7384493155149935,326241,normal,True,False,False,False,False,False,0
ISIC_0000311,True,True,576,767,441792,1.3315972222222223,576,767,0.7632279443720121,337188,normal,True,False,False,False,False,False,0
ISIC_0000313,True,True,576,767,441792,1.3315972222222223,576,767,0.22764106185716354,100570,normal,True,False,False,False,False,False,0
ISIC_0000314,True,True,576,767,441792,1.3315972222222223,576,767,0.3300648268868608,145820,normal,True,False,False,False,False,False,0
ISIC_0000315,True,True,576,767,441792,1.3315972222222223,576,767,0.16670514631319716,73649,normal,True,False,False,False,False,False,0
ISIC_0000316,True,True,576,767,441792,1.3315972222222223,576,767,0.40084700492539477,177091,normal,True,False,False,False,False,False,0
ISIC_0000317,True,True,576,767,441792,1.3315972222222223,576,767,0.034962154135882946,15446,small,True,False,False,False,False,False,0
ISIC_0000319,True,True,576,767,441792,1.3315972222222223,576,767,0.15714408590467913,69425,normal,True,False,False,False,False,False,0
ISIC_0000320,True,True,576,767,441792,1.3315972222222223,576,767,0.36156154932637985,159735,normal,True,False,False,False,False,False,0
ISIC_0000321,True,True,576,767,441792,1.3315972222222223,576,767,0.4384438830943068,193701,normal,True,False,False,False,False,False,0
ISIC_0000322,True,True,576,767,441792,1.3315972222222223,576,767,0.2956051716644937,130596,normal,True,False,False,False,False,False,0
ISIC_0000323,True,True,576,767,441792,1.3315972222222223,576,767,0.08556515283210199,37802,normal,True,False,False,False,False,False,0
ISIC_0000324,True,True,576,767,441792,1.3315972222222223,576,767,0.3549158880197016,156799,normal,True,False,False,False,False,False,0
ISIC_0000325,True,True,576,767,441792,1.3315972222222223,576,767,0.28284803708532524,124960,normal,True,False,False,False,False,False,0
ISIC_0000326,True,True,576,767,441792,1.3315972222222223,576,767,0.15401365348399246,68042,normal,True,False,False,False,False,False,0
ISIC_0000327,True,True,576,767,441792,1.3315972222222223,576,767,0.16225735187599594,71684,normal,True,False,False,False,False,False,0
ISIC_0000328,True,True,576,767,441792,1.3315972222222223,576,767,0.42267628205128205,186735,normal,True,False,False,False,False,False,0
ISIC_0000329,True,True,576,767,441792,1.3315972222222223,576,767,0.15083568738229755,66638,normal,True,False,False,False,False,False,0
ISIC_0000330,True,True,576,767,441792,1.3315972222222223,576,767,0.1762050919889903,77846,normal,True,False,False,False,False,False,0
ISIC_0000331,True,True,576,767,441792,1.3315972222222223,576,767,0.29655584528465884,131016,normal,True,False,False,False,False,False,0
ISIC_0000332,True,True,576,767,441792,1.3315972222222223,576,767,0.14013834564682023,61912,normal,True,False,False,False,False,False,0
ISIC_0000336,True,True,576,767,441792,1.3315972222222223,576,767,0.13714146023468057,60588,normal,True,False,False,False,False,False,0
ISIC_0000337,True,True,576,767,441792,1.3315972222222223,576,767,0.5380246812979864,237695,normal,True,False,False,False,False,False,0
ISIC_0000338,True,True,576,767,441792,1.3315972222222223,576,767,0.1512770715630885,66833,normal,True,False,False,False,False,False,0
ISIC_0000339,True,True,576,767,441792,1.3315972222222223,576,767,0.13869875416485586,61276,normal,True,False,False,False,False,False,0
ISIC_0000340,True,True,576,767,441792,1.3315972222222223,576,767,0.15486246921628277,68417,normal,True,False,False,False,False,False,0
ISIC_0000341,True,True,576,767,441792,1.3315972222222223,576,767,0.23250307837172243,102718,normal,True,False,False,False,False,False,0
ISIC_0000342,True,True,576,767,441792,1.3315972222222223,576,767,0.1694394647254817,74857,normal,True,False,False,False,False,False,0
ISIC_0000343,True,True,576,767,441792,1.3315972222222223,576,767,0.3242159206142257,143236,normal,True,False,False,False,False,False,0
ISIC_0000344,True,True,576,767,441792,1.3315972222222223,576,767,0.3946449913081269,174351,normal,True,False,False,False,False,False,0
ISIC_0000345,True,True,576,767,441792,1.3315972222222223,576,767,0.05047850572214979,22301,normal,True,False,False,False,False,False,0
ISIC_0000346,True,True,576,767,441792,1.3315972222222223,576,767,0.2341192235260032,103432,normal,True,False,False,False,False,False,0
ISIC_0000348,True,True,576,767,441792,1.3315972222222223,576,767,0.2101169781254527,92828,normal,True,False,False,False,False,False,0
ISIC_0000349,True,True,576,767,441792,1.3315972222222223,576,767,0.1278995545415037,56505,normal,True,False,False,False,False,False,0
ISIC_0000350,True,True,576,767,441792,1.3315972222222223,576,767,0.19087262784296682,84326,normal,True,False,False,False,False,False,0
ISIC_0000351,True,True,576,767,441792,1.3315972222222223,576,767,0.12868951904968853,56854,normal,True,False,False,False,False,False,0
ISIC_0000352,True,True,576,767,441792,1.3315972222222223,576,767,0.10923239895697523,48258,normal,True,False,False,False,False,False,0
ISIC_0000353,True,True,576,767,441792,1.3315972222222223,576,767,0.23968519122120818,105891,normal,True,False,False,False,False,False,0
ISIC_0000354,True,True,576,767,441792,1.3315972222222223,576,767,0.4248085071707953,187677,normal,True,True,False,False,False,True,1
ISIC_0000355,True,True,576,767,441792,1.3315972222222223,576,767,0.3912293568013907,172842,normal,True,False,False,False,False,False,0
ISIC_0000357,True,True,576,767,441792,1.3315972222222223,576,767,0.08936784731276257,39482,normal,True,False,False,False,False,False,0
ISIC_0000358,True,True,576,767,441792,1.3315972222222223,576,767,0.1751797225843836,77393,normal,True,False,False,False,False,False,0
ISIC_0000359,True,True,576,767,441792,1.3315972222222223,576,767,0.6798402868318123,300348,normal,True,False,False,False,False,False,0
ISIC_0000360,True,True,576,767,441792,1.3315972222222223,576,767,0.08206803201506592,36257,normal,True,False,False,False,False,False,0
ISIC_0000361,True,True,576,767,441792,1.3315972222222223,576,767,0.3392456178473128,149876,normal,True,False,False,False,False,False,0
ISIC_0000363,True,True,576,767,441792,1.3315972222222223,576,767,0.22772481167608286,100607,normal,True,False,False,False,False,False,0
ISIC_0000364,True,True,576,767,441792,1.3315972222222223,576,767,0.47001077430102856,207647,normal,True,False,False,False,False,False,0
ISIC_0000365,True,True,576,767,441792,1.3315972222222223,576,767,0.1438074931189338,63533,normal,True,False,False,False,False,False,0
ISIC_0000366,True,True,576,767,441792,1.3315972222222223,576,767,0.06838738591916559,30213,normal,True,False,False,False,False,False,0
ISIC_0000367,True,True,576,767,441792,1.3315972222222223,576,767,0.3623650948862813,160090,normal,True,False,False,False,False,False,0
ISIC_0000368,True,True,576,767,441792,1.3315972222222223,576,767,0.6424765500507026,283841,normal,True,False,False,False,False,False,0
ISIC_0000370,True,True,576,767,441792,1.3315972222222223,576,767,0.3780987433000145,167041,normal,True,False,False,False,False,False,0
ISIC_0000372,True,True,576,767,441792,1.3315972222222223,576,767,0.2822640518615095,124702,normal,True,False,False,False,False,False,0
ISIC_0000374,True,True,576,767,441792,1.3315972222222223,576,767,0.14529009126466755,64188,normal,True,False,False,False,False,False,0
ISIC_0000376,True,True,2082,2725,5673450,1.308837656099904,2082,2725,0.23211996228044665,1316921,normal,True,False,False,False,False,False,0
ISIC_0000377,True,True,2304,3072,7077888,1.3333333333333333,2304,3072,0.17711893717447916,1253628,normal,True,False,False,False,False,False,0
ISIC_0000378,True,True,2122,2530,5368660,1.1922714420358154,2122,2530,0.3499195329933354,1878599,normal,True,False,False,False,False,False,0
ISIC_0000379,True,True,2304,3072,7077888,1.3333333333333333,2304,3072,0.3908119201660156,2766123,normal,True,False,False,False,False,False,0
ISIC_0000380,True,True,1958,2155,4219490,1.1006128702757916,1958,2155,0.4079786893676724,1721462,normal,True,False,False,False,False,False,0
