stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage_x,mask_pixels_x,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched,mask_pixels_y,mask_coverage_y,equivalent_diameter_px,centroid_x,centroid_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height
ISIC_0000128,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.1517384847005208,477328,normal,True,False,False,False,False,False,0,477328,0.15173848470052084,779.5850725926874,1056.667710672745,751.3708896188784,615,375,1479,1149,865,775
ISIC_0000129,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.0934995015462239,294124,normal,True,False,False,False,False,False,0,294124,0.09349950154622395,611.9561322968216,1122.3660666929595,832.7510607770872,822,460,1414,1201,593,742
ISIC_0000131,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.2602144877115885,818564,normal,True,False,False,False,False,False,0,818564,0.26021448771158856,1020.8957119591569,993.5244000469114,608.8729848857267,467,97,1512,1113,1046,1017
ISIC_0000132,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.0457547505696614,143932,small,True,False,False,False,False,False,0,143932,0.04575475056966146,428.08867557180423,1008.5246922157686,570.999847150043,819,351,1223,802,405,452
ISIC_0000133,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.1420106887817382,446727,normal,True,False,False,False,False,False,0,446727,0.14201068878173828,754.1819953438991,1202.8240110850697,736.6626619837172,803,349,1549,1128,747,780
ISIC_0000134,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.0898675918579101,282699,normal,True,False,False,False,False,False,0,282699,0.08986759185791016,599.9529532030706,1077.8887190969901,797.7801407150362,861,391,1315,1196,455,806
ISIC_0000135,True,True,1704,2272,3871488,1.3333333333333333,1704,2272,0.1012042398168352,391811,normal,True,False,False,False,False,False,0,391811,0.10120423981683528,706.3067741868464,1159.329322045578,911.746696749198,765,529,1533,1301,769,773
ISIC_0000136,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.5140606562296549,1617095,normal,True,False,False,False,False,False,0,1617095,0.5140606562296549,1434.9039346219342,986.1352406630408,784.4720229794787,133,58,1800,1419,1668,1362
ISIC_0000137,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.2463417053222656,774924,normal,True,False,False,False,False,False,0,774924,0.24634170532226562,993.3095594850334,1133.2317891819068,695.2444446165043,468,321,1797,1149,1330,829
ISIC_0000138,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.1796410878499349,565102,normal,True,False,False,False,False,False,0,565102,0.1796410878499349,848.2394786903814,1119.1276973006643,827.9623112287693,686,396,1557,1242,872,847
ISIC_0000139,True,True,2112,2816,5947392,1.3333333333333333,2112,2816,0.2677491243220558,1592409,normal,True,False,False,False,False,False,0,1592409,0.2677491243220558,1423.9094459242046,1457.6038674737458,1027.4057525422174,713,321,2153,1767,1441,1447
ISIC_0000140,True,True,2112,2816,5947392,1.3333333333333333,2112,2816,0.3477774796078685,2068369,normal,True,False,False,False,False,False,0,2068369,0.3477774796078685,1622.815209413667,1514.1320083602104,1049.0339238308059,746,203,2419,1901,1674,1699
ISIC_0000141,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.1719484329223632,540903,normal,True,False,False,False,False,False,0,540903,0.17194843292236328,829.8789607321562,1067.9609874598589,813.3179775301671,544,444,1666,1160,1123,717
ISIC_0000142,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.3623377482096354,1139816,normal,True,False,False,False,False,False,0,1139816,0.36233774820963544,1204.682034780072,1079.501305473866,801.0037234079887,471,227,1707,1390,1237,1164
ISIC_0000143,True,True,1944,2592,5038848,1.3333333333333333,1944,2592,0.2782270868261952,1401944,normal,True,False,False,False,False,False,0,1401944,0.2782270868261952,1336.0428661926207,1265.472827730637,1123.2694836598323,487,528,2098,1669,1612,1142
ISIC_0000145,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.3044379552205403,957679,normal,True,False,False,False,False,False,0,957679,0.30443795522054035,1104.2439829867428,1012.5747447735619,704.9256953530358,502,109,1528,1317,1027,1209
ISIC_0000146,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.370327631632487,1164950,normal,True,False,False,False,False,False,0,1164950,0.370327631632487,1217.8917881483674,1005.2331722391519,724.1291626250054,387,133,1650,1325,1264,1193
ISIC_0000147,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.4887584050496419,1537501,normal,True,False,False,False,False,False,0,1537501,0.4887584050496419,1399.1451223049942,1048.8977945380198,757.4856146435027,367,51,1779,1464,1413,1414
ISIC_0000148,True,True,2112,2816,5947392,1.3333333333333333,2112,2816,0.1476341226540977,878038,normal,True,False,False,False,False,False,0,878038,0.14763412265409778,1057.332825263726,1523.2494755352275,1055.0401691042985,991,359,2002,1662,1012,1304
ISIC_0000149,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.5180390675862631,1629610,normal,True,False,False,False,False,False,0,1629610,0.5180390675862631,1440.4457277162055,1178.5001718202516,700.7054252244402,413,11,1931,1384,1519,1374
ISIC_0000150,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.32337220509847,1017241,normal,True,False,False,False,False,False,0,1017241,0.32337220509847003,1138.0647906538281,1065.177976507042,802.4178704947992,285,233,1675,1322,1391,1090
ISIC_0000151,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.0993254979451497,312451,normal,True,False,False,False,False,False,0,312451,0.09932549794514973,630.7336751688832,1018.0962614938022,722.6159845863831,577,423,1432,993,856,571
ISIC_0000152,True,True,1944,2592,5038848,1.3333333333333333,1944,2592,0.22641464874511,1140869,normal,True,False,False,False,False,False,0,1140869,0.22641464874511,1205.2383690218546,1405.6771040321019,852.6028281949988,819,157,2000,1513,1182,1357
ISIC_0000153,True,True,1944,2592,5038848,1.3333333333333333,1944,2592,0.279224537037037,1406970,normal,True,False,False,False,False,False,0,1406970,0.27922453703703703,1338.4355951094665,1245.8762120016775,948.4810699588477,521,253,2031,1657,1511,1405
ISIC_0000154,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.0993353525797526,312482,normal,True,False,False,False,False,False,0,312482,0.09933535257975261,630.7649636892755,1134.10914548678,695.3760440601378,752,369,1517,1057,766,689
ISIC_0000155,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.4820880889892578,1516518,normal,True,False,False,False,False,False,0,1516518,0.4820880889892578,1389.5649275592268,1105.8370958999496,762.322389183643,342,39,1814,1504,1473,1466
ISIC_0000156,True,True,1536,2048,3145728,1.3333333333333333,1536,2048,0.3141384124755859,988194,normal,True,False,False,False,False,False,0,988194,0.31413841247558594,1121.6985685423779,1021.5769099994535,734.5825839865452,406,109,1542,1452,1137,1344
ISIC_0000157,True,True,629,963,605727,1.5310015898251192,629,963,0.3334588023977798,201985,normal,True,False,False,False,False,False,0,201985,0.33345880239777986,507.12453050836723,490.2152932148427,338.2652672228136,230,74,756,605,527,532
ISIC_0000159,True,True,724,965,698660,1.3328729281767957,724,965,0.3819754959493888,266871,normal,True,False,False,False,False,False,0,266871,0.38197549594938884,582.9156976296123,555.7252530248697,384.6113777817747,281,70,836,717,556,648
ISIC_0000160,True,True,540,722,389880,1.337037037037037,540,722,0.7110546834923567,277226,normal,True,False,True,True,False,True,2,277226,0.7110546834923567,594.1170810780905,358.47328172682217,278.3836472769509,0,38,720,539,721,502
ISIC_0000161,True,True,674,962,648388,1.427299703264095,674,962,0.4914942904557148,318679,normal,True,False,False,False,False,False,0,318679,0.4914942904557148,636.9887792392084,520.2726160179993,331.3458935166735,144,38,873,665,730,628
ISIC_0000162,True,True,640,964,616960,1.50625,640,964,0.4143720824688797,255651,normal,True,False,False,False,False,False,0,255651,0.4143720824688797,570.5304223712255,474.0471580396713,298.62823927933005,159,20,808,566,650,547
ISIC_0000163,True,True,649,965,626285,1.4869029275808936,649,965,0.295245774687243,184908,normal,True,False,False,False,False,False,0,184908,0.295245774687243,485.21353828792684,491.3413156813118,323.24930776386094,178,106,799,551,622,446
ISIC_0000164,True,True,638,959,611842,1.5031347962382444,638,959,0.3454699088980488,211373,normal,True,False,False,False,False,False,0,211373,0.34546990889804885,518.7759268598588,515.7450289299012,368.444806101063,234,94,849,632,616,539
ISIC_0000165,True,True,649,961,623689,1.4807395993836672,649,961,0.1140183649222609,71112,normal,True,False,False,False,False,False,0,71112,0.11401836492226093,300.9029918515382,617.8413910451119,259.0690319496006,433,92,809,398,377,307
ISIC_0000166,True,True,542,722,391324,1.3321033210332105,542,722,0.4944163915323363,193477,normal,True,False,False,False,False,False,0,193477,0.49441639153233635,496.329091829932,339.9268440176352,256.674798554867,90,2,616,503,527,502
ISIC_0000167,True,True,624,965,602160,1.546474358974359,624,965,0.2677112395376644,161205,normal,True,False,False,False,False,False,0,161205,0.2677112395376644,453.0480998845839,478.88165379485747,222.16620452219223,232,6,694,501,463,496
ISIC_0000169,True,True,542,722,391324,1.3321033210332105,542,722,0.2817844037166133,110269,normal,True,False,False,False,False,False,0,110269,0.28178440371661334,374.69834715194787,352.1913230372997,277.851708095657,126,61,596,464,471,404
ISIC_0000170,True,True,542,722,391324,1.3321033210332105,542,722,0.3852229865788962,150747,normal,True,False,False,False,False,False,0,150747,0.38522298657889625,438.10619905474016,410.69500553908205,254.6873569623276,150,68,710,428,561,361
ISIC_0000171,True,True,720,964,694080,1.3388888888888888,720,964,0.4114799446749654,285600,normal,True,False,False,False,False,False,0,285600,0.4114799446749654,603.0233942197951,456.5335259103641,386.6108298319328,115,70,819,677,705,608
ISIC_0000172,True,True,674,962,648388,1.427299703264095,674,962,0.3582392024528523,232278,normal,True,False,False,False,False,False,0,232278,0.3582392024528523,543.8249120553362,510.97801341495966,348.85010203290886,232,54,790,651,559,598
ISIC_0000173,True,True,545,722,393490,1.3247706422018348,545,722,0.3355510940557574,132036,normal,True,False,False,False,False,False,0,132036,0.33555109405575745,410.01641007239203,346.14615710866735,269.99464539973945,64,65,613,425,550,361
ISIC_0000175,True,True,638,966,616308,1.5141065830721003,638,966,0.2244981405401195,138360,normal,True,False,False,False,False,False,0,138360,0.22449814054011955,419.720649253235,469.6114989881469,326.08188782885225,239,97,666,561,428,465
ISIC_0000176,True,True,1127,944,1063888,0.8376220053238687,1127,944,0.170482231212308,181374,normal,True,False,False,False,False,False,0,181374,0.17048223121230807,480.55441854882093,472.1363480984044,449.6625866993064,185,227,759,681,575,455
ISIC_0000177,True,True,703,1069,751507,1.5206258890469415,703,1069,0.1224419732617261,92016,normal,True,False,False,False,False,False,0,92016,0.12244197326172611,342.28410706363616,513.4737328290732,277.1451704051469,295,126,713,434,419,309
ISIC_0000179,True,True,1043,1502,1566586,1.4400767018216682,1043,1502,0.4123795310311722,646028,normal,True,False,False,False,False,False,0,646028,0.41237953103117225,906.944538881054,826.7507646727387,510.13249425721483,256,117,1414,966,1159,850
ISIC_0000181,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.215268953162355,339824,normal,True,False,False,False,False,False,0,339824,0.21526895316235506,657.782148625274,959.0831754084468,480.98168463675313,678,82,1257,859,580,778
ISIC_0000182,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.2669247853480485,421368,normal,True,False,False,False,False,False,0,421368,0.2669247853480485,732.463241730236,780.9753445919007,539.504081942625,397,170,1154,895,758,726
ISIC_0000183,True,True,705,1079,760695,1.530496453900709,705,1079,0.4599688442805592,349896,normal,True,False,False,False,False,False,0,349896,0.45996884428055923,667.4589303804801,508.64150204632233,392.88131616251684,169,37,854,703,686,667
ISIC_0000184,True,True,707,1057,747299,1.495049504950495,707,1057,0.4106174369295289,306854,normal,True,False,False,False,False,False,0,306854,0.4106174369295289,625.0589150313461,563.1853422148644,367.14800849915594,201,73,939,627,739,555
ISIC_0000185,True,True,705,1045,736725,1.482269503546099,705,1045,0.2789616206861448,205518,normal,True,False,False,False,False,False,0,205518,0.2789616206861448,511.54046248061474,483.91302951566286,410.4191019764692,216,137,723,686,508,550
ISIC_0000186,True,True,702,1064,746928,1.5156695156695157,702,1064,0.10526851316325,78628,normal,True,False,False,False,False,False,0,78628,0.10526851316325,316.40524477864835,546.0414483390141,305.5711832934832,381,157,714,449,334,293
ISIC_0000187,True,True,542,722,391324,1.3321033210332105,542,722,0.812523637701751,317960,normal,True,False,True,False,False,True,1,317960,0.812523637701751,636.2697899821995,392.11779154610645,271.286856837338,66,3,717,541,652,539
ISIC_0000188,True,True,1036,1502,1556072,1.44980694980695,1036,1502,0.5846181924743842,909708,normal,True,False,True,False,False,True,1,909708,0.5846181924743842,1076.2324097340386,865.5698300993286,561.6486872710803,280,1,1433,1035,1154,1035
ISIC_0000189,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.4078216041788874,643788,normal,True,False,False,False,False,False,0,643788,0.4078216041788874,905.3708301165666,823.2982223961925,610.5411470856866,358,144,1270,1049,913,906
ISIC_0000190,True,True,543,722,392046,1.3296500920810312,543,722,0.6023017707105799,236130,normal,True,False,True,False,False,True,1,236130,0.6023017707105799,548.3156515168192,354.0799813661966,306.58679964426375,40,9,640,542,601,534
ISIC_0000191,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.1308303169513278,206529,normal,True,False,False,False,False,False,0,206529,0.13083031695132782,512.7971235631187,835.3947726469406,499.63478252448806,514,286,1139,712,626,427
ISIC_0000192,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.5278176513142642,833214,normal,True,False,False,False,False,False,0,833214,0.5278176513142642,1029.9907834669998,660.0926772713852,488.38233395022166,29,69,1305,910,1277,842
ISIC_0000193,True,True,704,1057,744128,1.5014204545454546,704,1057,0.3071339877010406,228547,normal,True,False,False,False,False,False,0,228547,0.30713398770104067,539.4395964615383,496.38421856335896,362.5271082096899,145,140,826,568,682,429
ISIC_0000196,True,True,1036,1494,1547784,1.442084942084942,1036,1494,0.3197319522620727,494876,normal,True,False,False,False,False,False,0,494876,0.31973195226207274,793.7856719167703,774.4229463542382,581.7857059142088,348,165,1186,1025,839,861
ISIC_0000197,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.3020805750911249,476865,normal,True,False,False,False,False,False,0,476865,0.30208057509112496,779.2068887658356,869.7455107839745,593.3721157979721,496,140,1258,1049,763,910
ISIC_0000198,True,True,542,725,392950,1.3376383763837638,542,725,0.1949510115790813,76606,normal,True,False,False,False,False,False,0,76606,0.19495101157908132,312.3104041878558,367.5173485105605,258.32634519489335,203,91,540,415,338,325
ISIC_0000199,True,True,542,718,389156,1.3247232472324724,542,718,0.3041248239780448,118352,normal,True,False,False,False,False,False,0,118352,0.3041248239780448,388.1886739698828,352.6056762876842,278.43534541030147,130,90,573,465,444,376
ISIC_0000200,True,True,670,962,644540,1.435820895522388,670,962,0.2605858441679337,167958,normal,True,False,False,False,False,False,0,167958,0.26058584416793373,462.4400149799198,481.99575489110373,284.4421998356732,222,57,736,498,515,442
ISIC_0000201,True,True,705,1043,735315,1.4794326241134752,705,1043,0.1671120540176659,122880,normal,True,False,False,False,False,False,0,122880,0.1671120540176659,395.5447828717461,548.7368326822917,357.6039143880208,316,177,780,537,465,361
ISIC_0000202,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.8070406600270366,1273996,normal,True,False,False,True,False,True,1,1273996,0.8070406600270366,1273.617716206248,746.8077215313078,544.2220525025197,0,10,1497,1048,1498,1039
ISIC_0000203,True,True,1051,1502,1578602,1.4291151284490962,1051,1502,0.9324706290756,1472000,normal,True,True,False,True,True,True,3,1472000,0.9324706290755999,1369.0173884396647,757.3112948369566,525.8505054347826,0,0,1501,1049,1502,1050
